url,first_image_url,highlights,location,table_data,error
https://housing.com/rent/15139120-800-sqft-2-bhk-independent-floor-on-rent-in-gomti-nagar-lucknow-v2,https://housing-images.n7net.in/01c16c28/0e999d00ff6e1ec7ffecd4c5d14b5012/v0/large/2_bhk_independent_builder_floor-for-rent-gomti_nagar_extension_1-Lucknow-hall.jpg,[],"Sector 6, Gomti Nagar Extension, Lucknow","{""Security"": ""16,000"", ""Brokerage"": ""No ChargeAccess Zero Brokerage Properties"", ""Built up area"": ""800 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""1"", ""Balcony"": ""2"", ""Available from"": ""Available now"", ""Floor number"": ""2 of 2 floors"", ""Lease type"": ""Family / Bachelor"", ""Age of property"": ""null year"", ""Main entrance facing"": ""North"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""No"", ""Carpet area"": ""800 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16900085-1600-sqft-2-bhk-independent-floor-on-rent-in-bangla-bazar-lucknow,https://housing-images.n7net.in/01c16c28/2b072249fe16ddd2a8e1bf2c06ac59fb/v0/large/2_bhk_independent_builder_floor-for-rent-bangla_bazar-Lucknow-hall.jpg,[],"Bangla Bazar, Lucknow","{""Security"": ""15,000"", ""Brokerage"": ""No ChargeAccess Zero Brokerage Properties"", ""Built up area"": ""1600 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""-"", ""Available from"": ""Available now"", ""Age of property"": ""null year"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16160211-2000-sqft-2-bhk-independent-house-on-rent-in-mubarakpur-lucknow,https://housing-images.n7net.in/01c16c28/1fc1fde4e33e397202072faeacff546f/v0/large/2_bhk_independent_house-for-rent-mubarakpur-Lucknow-balcony.jpg,[],"Mubarakpur, Lucknow","{""Security"": ""None"", ""Brokerage"": ""No ChargeAccess Zero Brokerage Properties"", ""Built up area"": ""2000 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""2"", ""Available from"": ""Available now"", ""Age of property"": ""null year"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""Yes"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16836667-1000-sqft-2-bhk-independent-floor-on-rent-in-gomti-nagar-lucknow,https://housing-images.n7net.in/01c16c28/2f0703be2394b22f568aa7473e3d6110/v0/large/2_bhk_independent_builder_floor-for-rent-gomti_nagar_1-Lucknow-hall.jpg,[],"Viraj Khand, Gomti Nagar, Lucknow","{""Security"": ""9,000"", ""Brokerage"": ""No ChargeAccess Zero Brokerage Properties"", ""Built up area"": ""1000 sq.ft"", ""Furnishing"": ""Unfurnished"", ""Bathrooms"": ""2"", ""Balcony"": ""1"", ""Available from"": ""Available now"", ""Age of property"": ""null year"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16936664-1000-sqft-2-bhk-apartment-on-rent-in-alambagh-lucknow,https://housing-images.n7net.in/01c16c28/05592c87095008f9138836440543b4c5/v0/large/2_bhk_apartment-for-rent-alambagh_1-Lucknow-hall.jpg,[],"Sky heightss, Railway Colony, Alambagh, Lucknow","{""Security"": ""13,000"", ""Brokerage"": ""No ChargeAccess Zero Brokerage Properties"", ""Built up area"": ""1000 sq.ft"", ""Furnishing"": ""Unfurnished"", ""Bathrooms"": ""2"", ""Balcony"": ""2"", ""Available from"": ""Available now"", ""Lease type"": ""Family"", ""Age of property"": ""1 year"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/12855159-1330-sqft-2-bhk-independent-floor-on-rent-in-jankipuram-vistar-lucknow-v2,https://housing-images.n7net.in/01c16c28/cdead98c629f8daadadb54f20e04e193/v0/large/2_bhk_independent_builder_floor-for-rent-jankipuram_extension-Lucknow-others.jpg,[],"Jankipuram Extension, Lucknow","{""Security"": ""None"", ""Brokerage"": ""No ChargeAccess Zero Brokerage Properties"", ""Built up area"": ""1330 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""1"", ""Available from"": ""Available now"", ""Floor number"": ""1"", ""Lease type"": ""Family"", ""Age of property"": ""null year"", ""Main entrance facing"": ""North"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""1330 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16833108-800-sqft-1-bhk-independent-house-on-rent-in-gomti-nagar-lucknow,https://housing-images.n7net.in/01c16c28/97afc7e67b9e83778c38a7534afad48b/v0/large/1_bhk_independent_house-for-rent-gomti_nagar_extension_1-Lucknow-hall.jpg,[],"Sector 6, Gomti Nagar Extension, Lucknow","{""Security"": ""11,500"", ""Brokerage"": ""5,750Access Zero Brokerage Properties"", ""Built up area"": ""800 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""1"", ""Balcony"": ""1"", ""Available from"": ""Available now"", ""Lease type"": ""Family / Bachelor"", ""Age of property"": ""10 years"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""600 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16858534-800-sqft-2-bhk-independent-floor-on-rent-in-balaganj-lucknow,https://housing-images.n7net.in/01c16c28/93759fab4409991fc40b62dea6de8d46/v0/large/2_bhk_independent_builder_floor-for-rent-balaganj-Lucknow-living_room.jpg,[],"Balaganj, Lucknow","{""Security"": ""8,000"", ""Brokerage"": ""No ChargeAccess Zero Brokerage Properties"", ""Built up area"": ""800 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""1"", ""Available from"": ""Available now"", ""Floor number"": ""1 of 2 floors"", ""Lease type"": ""Family / Bachelor"", ""Age of property"": ""null year"", ""Main entrance facing"": ""East"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""400 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/11167239-700-sqft-2-bhk-independent-house-on-rent-in-indira-nagar-lucknow-v2,https://housing-images.n7net.in/01c16c28/0a78e52f103c9d2c1c9a7e564dc63545/v0/large/2_bhk_independent_house-for-rent-indira_nagar_5-Lucknow-bedroom.jpg,[],"Sector 21, Indira Nagar, Lucknow","{""Security"": ""10,000"", ""Brokerage"": ""No ChargeAccess Zero Brokerage Properties"", ""Built up area"": ""700 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""1"", ""Balcony"": ""1"", ""Available from"": ""Available now"", ""Lease type"": ""Family"", ""Age of property"": ""25 years"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""682 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/12612107-900-sqft-1-bhk-independent-house-on-rent-in-hans-khera-lucknow-v2,https://housing-images.n7net.in/01c16c28/03bd2a907c3ccae95cb411a6699537a2/v0/large/1_bhk_independent_house-for-rent-hans_khera-Lucknow-hall.jpg,[],"Hans Khera, Lucknow","{""Security"": ""36,000"", ""Brokerage"": ""No ChargeAccess Zero Brokerage Properties"", ""Built up area"": ""900 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""2"", ""Available from"": ""Available now"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""1 year"", ""Main entrance facing"": ""West"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/7009940-500-sqft-1-bhk-independent-house-on-rent-in-amausi-lucknow,https://housing-images.n7net.in/01c16c28/1f994c45259087ecfb55c1239a17743f/v0/large/1_bhk_independent_house-for-rent-amausi-Lucknow-hall.jpg,[],"Amausi, Lucknow","{""Security"": ""5,500"", ""Brokerage"": ""No ChargeAccess Zero Brokerage Properties"", ""Built up area"": ""500 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""1"", ""Balcony"": ""1"", ""Available from"": ""Available now"", ""Lease type"": ""Bachelor"", ""Age of property"": ""5 years"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16190600-700-sqft-2-bhk-independent-house-on-rent-in-sarai-shekh-lucknow,https://housing-images.n7net.in/01c16c28/1dd6a0220a9f1f381e33ce982bee0521/v0/large/2_bhk_independent_house-for-rent-sarai_shekh-Lucknow-hall.jpg,[],"Ashraf Vihar Colony, Sarai Shekh, Lucknow","{""Security"": ""30,000"", ""Brokerage"": ""No ChargeAccess Zero Brokerage Properties"", ""Maintenance"": ""1,000"", ""Built up area"": ""700 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""1"", ""Balcony"": ""No Balcony"", ""Available from"": ""Available now"", ""Lease type"": ""Family"", ""Age of property"": ""0 year"", ""Main entrance facing"": ""West"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/13456686-1260-sqft-2-bhk-independent-house-on-rent-in-jankipuram-lucknow-v2,https://housing-images.n7net.in/01c16c28/c4494f4d516e9655499bfc4e03d43c14/v0/large/2_bhk_independent_house-for-rent-jankipuram-Lucknow-others.jpg,[],"Sita vihar colony jankipuram lucknow, Janki Vihar Colony, Jankipuram, Lucknow","{""Security"": ""None"", ""Brokerage"": ""No ChargeAccess Zero Brokerage Properties"", ""Built up area"": ""1260 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""4"", ""Balcony"": ""1"", ""Available from"": ""Available now"", ""Age of property"": ""null year"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16847342-1277-sqft-2-bhk-apartment-on-rent-in-golf-city-lucknow,https://housing-images.n7net.in/01c16c28/a6617b9ab48edd867cf28c23383d29cd/v0/large/2_bhk_apartment-for-rent-yusufnagar-Lucknow-hall.jpg,[],"Pardos Okas Residency, Sushant Golf City, Lucknow","{""Project Name"": ""Pardos Okas Residency"", ""Security"": ""18,000"", ""Brokerage"": ""No ChargeAccess Zero Brokerage Properties"", ""Built up area"": ""1277 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""3"", ""Available from"": ""Available now"", ""Age of property"": ""1 year"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""Yes"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16867878-1400-sqft-3-bhk-independent-floor-on-rent-in-bakshi-ka-talab-lucknow,https://housing-images.n7net.in/01c16c28/5be11253cb68d8d1fa1a8a0ce4875a04/v0/large/3_bhk_independent_builder_floor-for-rent-bakshi_ka_talab-Lucknow-hall.jpg,[],"Bakshi Ka Talab, Lucknow","{""Security"": ""None"", ""Brokerage"": ""No ChargeAccess Zero Brokerage Properties"", ""Built up area"": ""1400 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""1"", ""Available from"": ""Available now"", ""Floor number"": ""1 of 2 floors"", ""Lease type"": ""Family / Company"", ""Age of property"": ""3 years"", ""Main entrance facing"": ""West"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""1375 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16829031-850-sqft-2-bhk-apartment-on-rent-in-sultanpur-road-lucknow,https://housing-images.n7net.in/01c16c28/263e5bebbdfe4b76fb7cab7fe818c35a/v0/large/2_bhk_apartment-for-rent-gosainganj_2-Lucknow-hall.jpg,[],"Gosainganj, Lucknow","{""Security"": ""20,000"", ""Brokerage"": ""No ChargeAccess Zero Brokerage Properties"", ""Built up area"": ""850 sq.ft"", ""Furnishing"": ""Unfurnished"", ""Bathrooms"": ""2"", ""Balcony"": ""3"", ""Available from"": ""Available now"", ""Floor number"": ""11 of 15 floors"", ""Lease type"": ""Family / Company"", ""Age of property"": ""3 years"", ""Main entrance facing"": ""South-East"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""Yes"", ""Carpet area"": ""720 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16867981-800-sqft-2-bhk-independent-house-on-rent-in-gomti-nagar-lucknow,https://housing-images.n7net.in/01c16c28/79c7b6db224683a0e64e59013e59b3a0/v0/large/2_bhk_independent_house-for-rent-gomti_nagar_1-Lucknow-kitchen.jpg,[],"Vastu Khand, Gomti Nagar, Lucknow","{""Security"": ""25,000"", ""Brokerage"": ""No ChargeAccess Zero Brokerage Properties"", ""Built up area"": ""800 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""1"", ""Available from"": ""Available now"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""2 years"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""No"", ""Carpet area"": ""790 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/15090386-650-sqft-1-bhk-independent-floor-on-rent-in-jankipuram-extension-lucknow,https://housing-images.n7net.in/01c16c28/a80db4137dcb0c141397f8ffa2d9db8a/v0/large/1_bhk_independent_builder_floor-for-rent-jankipuram_extension-Lucknow-hall.jpg,[],"Jankipuram Extension, Lucknow","{""Security"": ""9,000"", ""Brokerage"": ""No ChargeAccess Zero Brokerage Properties"", ""Built up area"": ""650 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""1"", ""Balcony"": ""-"", ""Available from"": ""Available now"", ""Age of property"": ""null year"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""Yes"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16839571-1000-sqft-1.5-bhk-independent-floor-on-rent-in-transport-nagar-lucknow,https://housing-images.n7net.in/01c16c28/ceb74ddc55634d7ed21e1f220a2a57fc/v0/large/1.5_bhk_independent_builder_floor-for-rent-transport_nagar_lucknow-Lucknow-hall.jpg,[],"Transport Nagar, Lucknow","{""Security"": ""None"", ""Brokerage"": ""No ChargeAccess Zero Brokerage Properties"", ""Built up area"": ""1000 sq.ft"", ""Furnishing"": ""Unfurnished"", ""Bathrooms"": ""2"", ""Balcony"": ""-"", ""Available from"": ""Available now"", ""Age of property"": ""null year"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16921718-1400-sqft-3-bhk-independent-floor-on-rent-in-gomti-nagar-lucknow,https://housing-images.n7net.in/01c16c28/7cc5b25804b74b333d00fe2856ad82e8/v0/large/3_bhk_independent_builder_floor-for-rent-gomti_nagar_1-Lucknow-bedroom.jpg,[],"Vivek Khand 4, Gomti Nagar, Lucknow","{""Security"": ""25,000"", ""Brokerage"": ""No ChargeAccess Zero Brokerage Properties"", ""Built up area"": ""1400 sq.ft"", ""Furnishing"": ""Unfurnished"", ""Bathrooms"": ""3"", ""Balcony"": ""No Balcony"", ""Available from"": ""Available now"", ""Age of property"": ""null year"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""1400 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/15068839-1500-sqft-1-bhk-independent-floor-on-rent-in-indira-nagar-lucknow-v2,https://housing-images.n7net.in/01c16c28/376453c062cc71856a85e3bd6a75e7c3/v0/large/1_bhk_independent_builder_floor-for-rent-indira_nagar_5-Lucknow-hall.jpg,[],"Near Munshipulia, Faridi Nagar, Indira Nagar, Lucknow","{""Security"": ""None"", ""Brokerage"": ""No ChargeAccess Zero Brokerage Properties"", ""Built up area"": ""1500 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""-"", ""Available from"": ""Available now"", ""Floor number"": ""1 of 3 floors"", ""Lease type"": ""Family"", ""Age of property"": ""null year"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/8678358-750-sqft-2-bhk-independent-house-on-rent-in-mahanagar-lucknow,https://housing-images.n7net.in/01c16c28/cb1879581859bc135ff6ab63008299d7/v0/large/2_bhk_independent_house-for-rent-mahanagar-Lucknow-hall.jpg,[],"Mahanagar, Lucknow","{""Security"": ""None"", ""Brokerage"": ""No ChargeAccess Zero Brokerage Properties"", ""Built up area"": ""750 sq.ft"", ""Furnishing"": ""Unfurnished"", ""Bathrooms"": ""1"", ""Balcony"": ""No Balcony"", ""Available from"": ""Available now"", ""Lease type"": ""Family / Company"", ""Age of property"": ""10 years"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/11677082-1700-sqft-3-bhk-apartment-on-rent-in-kalyanpur-(west)-lucknow-2,https://housing-images.n7net.in/01c16c28/154b4bc37e74972e79e094f4f89c3829/v0/large/3_bhk_apartment-for-rent-kalyanpur_west-Lucknow-hall.jpg,[],"Naheed mohsin Building , Kalyanpur (West), Lucknow","{""Security"": ""15,000"", ""Brokerage"": ""No ChargeAccess Zero Brokerage Properties"", ""Built up area"": ""1700 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""3"", ""Balcony"": ""3"", ""Available from"": ""Available now"", ""Floor number"": ""4 of 4 floors"", ""Lease type"": ""Family"", ""Age of property"": ""1 year"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/12496368-1500-sqft-2-bhk-independent-floor-on-rent-in-gomti-nagar-lucknow,https://housing-images.n7net.in/01c16c28/ff084ea73e92079c960170de6929bf67/v0/large/2_bhk_independent_builder_floor-for-rent-gomti_nagar_1-Lucknow-hall.jpg,[],"Viraj Khand, Gomti Nagar, Lucknow","{""Security"": ""None"", ""Brokerage"": ""No ChargeAccess Zero Brokerage Properties"", ""Built up area"": ""1500 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""1"", ""Balcony"": ""No Balcony"", ""Available from"": ""Available now"", ""Floor number"": ""Ground Floor of 3 floors"", ""Lease type"": ""Family / Bachelor"", ""Age of property"": ""5 years"", ""Main entrance facing"": ""North-East"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""Yes"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16822022-1050-sqft-2-bhk-independent-floor-on-rent-in-gomti-nagar-lucknow,https://housing-images.n7net.in/01c16c28/08ff787f8603dfa4278541775f83012e/v0/large/2_bhk_independent_builder_floor-for-rent-gomti_nagar_extension_1-Lucknow-bedroom.jpg,[],"Vijayant Khand, Gomti Nagar Extension, Lucknow","{""Security"": ""15,000"", ""Brokerage"": ""7,500Access Zero Brokerage Properties"", ""Built up area"": ""1050 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""1"", ""Available from"": ""Available now"", ""Floor number"": ""2 of 3 floors"", ""Lease type"": ""Family"", ""Age of property"": ""5 years"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16822540-1650-sqft-2-bhk-independent-house-on-rent-in-gomti-nagar-lucknow,https://housing-images.n7net.in/01c16c28/223b96a338a3670f2a9ac591231bfa2f/v0/large/2_bhk_independent_house-for-rent-gomti_nagar_extension_1-Lucknow-hall.jpg,[],"Vijayant Khand, Gomti Nagar Extension, Lucknow","{""Security"": ""28,000"", ""Brokerage"": ""14,000Access Zero Brokerage Properties"", ""Built up area"": ""1650 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""2"", ""Available from"": ""Available now"", ""Lease type"": ""Family"", ""Age of property"": ""5 years"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""1500 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16292906-1000-sqft-2-bhk-independent-floor-on-rent-in-indira-nagar-lucknow,https://housing-images.n7net.in/01c16c28/11a2e7897e4c4fec97538c76295f7b9e/v0/large/2_bhk_independent_builder_floor-for-rent-indira_nagar_5-Lucknow-hall.jpg,[],"VARDHMAN, Faridi Nagar, Indira Nagar, Lucknow","{""Security"": ""9,000"", ""Brokerage"": ""No ChargeAccess Zero Brokerage Properties"", ""Built up area"": ""1000 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""1"", ""Balcony"": ""1"", ""Available from"": ""Available now"", ""Floor number"": ""2 of 3 floors"", ""Lease type"": ""Family / Bachelor"", ""Age of property"": ""null year"", ""Main entrance facing"": ""West"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Price Negotiable"": ""No""}",
