title,link,subtitle,price,area,property_details,city,location,first_image_url,latitude,longitude,price_per_sqft
3.5 BHK Flat for rent in Sector 100,https://housing.com/rent/16786847-1780-sqft-3.5-bhk-apartment-on-rent-in-sector-100-noida,The 3C Lotus Boulevard,46000,1780.0,Semi furnished,Noida,Sector 100,https://img.youtube.com/vi/sssJci-MAu0/hqdefault.jpg,,,25.84269662921348
3 BHK Flat for rent in Sector 150,https://housing.com/rent/16354278-1285-sqft-3-bhk-apartment-on-rent-in-sector-150-noida,Not Found,20000,1285.0,Semi furnished,Noida,Sector 150,https://housing-images.n7net.in/01c16c28/0dad0afc2e9ce554d3df34c594abd646/v0/large/3_bhk_apartment-for-rent-sector_150-Noida-living_room.jpg,,,15.56420233463035
3 BHK Flat for rent in Sector 74,https://housing.com/rent/16790323-1295-sqft-3-bhk-apartment-on-rent-in-sector-74-noida,Ajnara Grand Heritage,45000,1295.0,Fully furnished,Noida,Sector 74,https://housing-images.n7net.in/01c16c28/89b498003ae40fbb394383afce2afcd4/v0/large/3_bhk_apartment-for-rent-sector_74_noida-Noida-hall.jpg,,,34.74903474903475
3 BHK Flat for rent in Sector 137,https://housing.com/rent/16791634-1595-sqft-3-bhk-apartment-on-rent-in-sector-137-noida,Supertech Ecociti,35000,1595.0,Semi furnished,Noida,Sector 137,https://housing-images.n7net.in/01c16c28/4503ed28054d60b3a5b2813abd25189b/v0/large/3_bhk_apartment-for-rent-sector_137-Noida-hall.jpg,,,21.9435736677116
2.5 BHK Flat for rent in Sector 137,https://housing.com/rent/16795165-1115-sqft-2.5-bhk-apartment-on-rent-in-sector-137-noida,Ajnara Daffodil,30000,1115.0,Fully furnished,Noida,Sector 137,https://housing-images.n7net.in/01c16c28/b84c4d77ec55369a46bd9f916bf2ec03/v0/large/2.5_bhk_apartment-for-rent-sector_137-Noida-bedroom.jpg,,,26.905829596412556
3 BHK Flat for rent in Sector 137,https://housing.com/rent/16795194-1435-sqft-3-bhk-apartment-on-rent-in-sector-137-noida,Ajnara Daffodil,30000,1435.0,Semi furnished,Noida,Sector 137,https://housing-images.n7net.in/01c16c28/4f3699b26d75659bc49027f20d36f94d/v0/large/3_bhk_apartment-for-rent-sector_137-Noida-hall.jpg,,,20.905923344947734
3 BHK Flat for rent in Sector 150,https://housing.com/rent/16716032-2190-sqft-3-bhk-apartment-on-rent-in-sector-150-noida,ACE Group Parkway,48000,2190.0,Semi furnished,Noida,Sector 150,https://housing-images.n7net.in/01c16c28/78f3fa7c38c720a58043bd6f4fcf8392/v0/large/3_bhk_apartment-for-rent-sector_150-Noida-hall.jpg,,,21.91780821917808
3 BHK Flat for rent in Sector 74,https://housing.com/rent/16779591-1545-sqft-3-bhk-apartment-on-rent-in-sector-74-noida,Ajnara Grand Heritage,50000,1545.0,Fully furnished,Noida,Sector 74,https://housing-images.n7net.in/01c16c28/c21a292ed2858bc0ed7fceace021ba42/v0/large/3_bhk_apartment-for-rent-sector_74_noida-Noida-bedroom.jpg,,,32.362459546925564
3.5 BHK Flat for rent in Sector 137,https://housing.com/rent/16329071-1695-sqft-3.5-bhk-apartment-on-rent-in-sector-137-noida,Paras Tierea,50000,1695.0,Fully furnished,Noida,Sector 137,https://img.youtube.com/vi/EeUOaawBMSo/hqdefault.jpg,,,29.49852507374631
2 BHK Flat for rent in Sector 137,https://housing.com/rent/16775022-925-sqft-2-bhk-apartment-on-rent-in-sector-137-noida,Paras Tierea,27000,925.0,Semi furnished,Noida,Sector 137,https://housing-images.n7net.in/01c16c28/1e7f7d067a7729c4746bb30f7b31db19/v0/large/2_bhk_apartment-for-rent-sector_137-Noida-hall.jpg,,,29.18918918918919
2 BHK Flat for rent in Sector 134,https://housing.com/rent/16293889-990-sqft-2-bhk-apartment-on-rent-in-sector-134-noida,Jaypee Kosmos,23500,990.0,Semi furnished,Noida,Sector 134,https://housing-images.n7net.in/01c16c28/6e791adb76f1ff0e1f4901f5097ff6a7/v0/large/2_bhk_apartment-for-rent-sector_134-Noida-hall.jpg,,,23.737373737373737
3.5 BHK Flat for rent in Sector 134,https://housing.com/rent/16294011-1365-sqft-3.5-bhk-apartment-on-rent-in-sector-134-noida,Jaypee Kosmos,29500,1365.0,Semi furnished,Noida,Sector 134,https://housing-images.n7net.in/01c16c28/09d1c6a2838616f30e6d01f688b4b3fd/v0/large/3.5_bhk_apartment-for-rent-sector_134-Noida-hall.jpg,,,21.611721611721613
2 BHK Flat for rent in Sector 137,https://housing.com/rent/16328617-890-sqft-2-bhk-apartment-on-rent-in-sector-137-noida,Supertech Ecociti,35000,890.0,Fully furnished,Noida,Sector 137,https://housing-images.n7net.in/01c16c28/f1322337cd7d4a9bb1366b3a607cf160/v0/large/2_bhk_apartment-for-rent-sector_137-Noida-bedroom_two.jpg,,,39.325842696629216
2 BHK Flat for rent in Sector 137,https://housing.com/rent/16316008-1045-sqft-2-bhk-apartment-on-rent-in-sector-137-noida,Paramount Floraville,25000,1045.0,Semi furnished,Noida,Sector 137,https://housing-images.n7net.in/01c16c28/0b4d2fc86f0a48ccb50c77b3b2cb335c/v0/large/2_bhk_apartment-for-rent-sector_137-Kulesara-living_room.jpg,,,23.923444976076556
2 BHK Flat for rent in Sector 168,https://housing.com/rent/16233251-1220-sqft-2-bhk-apartment-on-rent-in-sector-168-noida,The 3C Lotus Zing,40000,1220.0,Fully furnished,Noida,Sector 168,https://housing-images.n7net.in/01c16c28/060926218bf930b4529fe6f357cf2f7f/v0/large/2_bhk_apartment-for-rent-sector_168-Noida-hall.jpg,,,32.78688524590164
3 BHK Flat for rent in Sector 168,https://housing.com/rent/16233198-1554-sqft-3-bhk-apartment-on-rent-in-sector-168-noida,Nimbus The Golden Palms,45000,1554.0,Fully furnished,Noida,Sector 168,https://housing-images.n7net.in/01c16c28/5d36ba0ea583beb03663194cfff75742/v0/large/3_bhk_apartment-for-rent-sector_168-Noida-hall.jpg,,,28.957528957528957
3 BHK Flat for rent in Sector 150,https://housing.com/rent/16207403-1750-sqft-3-bhk-apartment-on-rent-in-sector-150-noida,ATS Pristine,38000,1750.0,Semi furnished,Noida,Sector 150,https://housing-images.n7net.in/01c16c28/635599c6894c8227aa984639d06158ee/v0/large/3_bhk_apartment-for-rent-sector_150-Noida-balcony.jpg,,,21.714285714285715
3 BHK Flat for rent in Sector 15A,https://housing.com/rent/14283225-2150-sqft-3-bhk-apartment-on-rent-in-sector-15a-noida,Not Found,65000,2150.0,Semi furnished,Noida,Sector 15A,https://housing-images.n7net.in/01c16c28/1724236632326_46a2a25a8fddae74525efe0824437414/v0/large/3_bhk_apartment-for-rent-sector_15a_1-Noida-living_room.jpg,,,30.232558139534884
2.5 BHK Flat for rent in Sector 150,https://housing.com/rent/16114289-1395-sqft-2.5-bhk-apartment-on-rent-in-sector-150-noida,Samridhi Luxuriya Avenue,28000,1395.0,Semi furnished,Noida,Sector 150,https://housing-images.n7net.in/01c16c28/42efd64216abb37729fd2a7d2c2f8ecb/v0/large/2.5_bhk_apartment-for-rent-sector_150-Noida-living_room.jpg,,,20.07168458781362
4 BHK Flat for rent in Sector 45,https://housing.com/rent/11620505-2465-sqft-4-bhk-apartment-on-rent-in-sector-45-noida-2,Amrapali Sapphire,60000,2465.0,Semi furnished,Noida,Sector 45,https://housing-images.n7net.in/01c16c28/fa587cd25c31bab387b5950c262e0356/v0/large/4_bhk_apartment-for-rent-sector_45_noida-Noida-bedroom.jpg,,,24.34077079107505
4 BHK Flat for rent in Sector 108,https://housing.com/rent/16261176-4874-sqft-4-bhk-apartment-on-rent-in-sector-108-noida,Laureate Parx Laureate,105000,4874.0,Semi furnished,Noida,Sector 108,https://housing-images.n7net.in/01c16c28/15112f2a3a1137415b5d6777d9b9daa7/v0/large/4_bhk_apartment-for-rent-sector_108_noida-Noida-hall.jpg,,,21.54288059089044
3.5 BHK Flat for rent in Sector 137,https://housing.com/rent/16349638-1900-sqft-3.5-bhk-apartment-on-rent-in-sector-137-noida,Paras Tierea,33500,1900.0,Semi furnished,Noida,Sector 137,https://housing-images.n7net.in/01c16c28/ab7f861ed4c2809b8d9e08e09e4a1884/v0/large/3.5_bhk_apartment-for-rent-sector_137-Noida-hall.jpg,,,17.63157894736842
2.5 BHK Flat for rent in Sector 78,https://housing.com/rent/16721761-1010-sqft-2.5-bhk-apartment-on-rent-in-sector-78-noida,Nimbus Hyde Park,27000,1010.0,Semi furnished,Noida,Sector 78,https://housing-images.n7net.in/01c16c28/6a530d2f6d36f16ef7e15af4111cc2b8/v0/large/2.5_bhk_apartment-for-rent-sector_78_noida-Noida-hall.jpg,,,26.73267326732673
5 BHK Villa for rent in Sector 128,https://housing.com/rent/16712679-5700-sqft-5-bhk-villa-on-rent-in-sector-128-noida,Jaypee Kallisto Townhomes,190000,5700.0,Semi furnished,Noida,Sector 128,https://housing-images.n7net.in/01c16c28/1a9c732346416f2ad72627aa99de442a/v0/large/5_bhk_villa-for-rent-sector_128-Noida-hall.jpg,,,33.333333333333336
3 BHK Flat for rent in Sector 74,https://housing.com/rent/16714238-2560-sqft-3-bhk-apartment-on-rent-in-sector-74-noida,Supertech ORB,60000,2560.0,Semi furnished,Noida,Sector 74,https://housing-images.n7net.in/01c16c28/58f3129e7086cfbb84826cba7b1ff4bf/v0/large/3_bhk_apartment-for-rent-sector_74_noida-Noida-hall.jpg,,,23.4375
4.5 BHK Villa for rent in Sector 128,https://housing.com/rent/16699688-4250-sqft-4.5-bhk-villa-on-rent-in-sector-128-noida,Jaypee Kallisto Townhomes,130000,4250.0,Semi furnished,Noida,Sector 128,https://housing-images.n7net.in/01c16c28/3caf4193c132c3cb2524e523b46378b0/v0/large/4.5_bhk_villa-for-rent-sector_128-Noida-hall.jpg,,,30.58823529411765
3 BHK Flat for rent in Sector 75,https://housing.com/rent/16702736-1495-sqft-3-bhk-apartment-on-rent-in-sector-75-noida,Panchsheel Pratistha Phase 1,50000,1495.0,Fully furnished,Noida,Sector 75,https://housing-images.n7net.in/01c16c28/f62ae43d7cb06e43123222645fa39e3b/v0/large/3_bhk_apartment-for-rent-sector_75_noida-Noida-hall.jpg,,,33.44481605351171
2 BHK Flat for rent in Sector 137,https://housing.com/rent/16707386-955-sqft-2-bhk-apartment-on-rent-in-sector-137-noida,Paras Tierea,22000,955.0,Semi furnished,Noida,Sector 137,https://housing-images.n7net.in/01c16c28/806ff8a00e6a85a1fa73d411cadf171c/v0/large/2_bhk_apartment-for-rent-sector_137-Noida-hall.jpg,,,23.036649214659686
3 BHK Flat for rent in Sector 137,https://housing.com/rent/16707838-1595-sqft-3-bhk-apartment-on-rent-in-sector-137-noida,Supertech Ecociti,35000,1595.0,Semi furnished,Noida,Sector 137,https://housing-images.n7net.in/01c16c28/9022779e6c1141d44cc0bcdd1f74936d/v0/large/3_bhk_apartment-for-rent-sector_137-Noida-hall.jpg,,,21.9435736677116
5 BHK Penthouse for rent in Sector 128,https://housing.com/rent/16698658-6300-sqft-5-bhk-penthouse-on-rent-in-sector-128-noida,Jaypee The Imperial Court,300000,6300.0,Fully furnished,Noida,Sector 128,https://housing-images.n7net.in/01c16c28/181ab12278f2f038f7279b877122c44b/v0/large/5_bhk_penthouse-for-rent-sector_128-Asagarpur+Jagir-hall.jpg,,,47.61904761904762
2 BHK Flat for rent in Sector 150,https://housing.com/rent/16559356-1100-sqft-2-bhk-apartment-on-rent-in-sector-150-noida,Tata Eureka Park,26000,1100.0,Semi furnished,Noida,Sector 150,https://housing-images.n7net.in/01c16c28/925fe0d5f2b1a0e3a496d3c0e1d3367d/v0/large/2_bhk_apartment-for-rent-sector_150-Noida-living_room.jpg,,,23.636363636363637
3 BHK Flat for rent in Sector 128,https://housing.com/rent/16666444-1995-sqft-3-bhk-apartment-on-rent-in-sector-128-noida,Jaypee The Imperial Court,70000,1995.0,Semi furnished,Noida,Sector 128,https://housing-images.n7net.in/01c16c28/43598464ed890b623701b69e5f301b72/v0/large/3_bhk_apartment-for-rent-sector_128-Asagarpur+Jagir-hall.jpg,,,35.08771929824562
3 BHK Flat for rent in Sector 70,https://housing.com/rent/16085557-1664-sqft-3-bhk-apartment-on-rent-in-sector-70-noida,Amrapali Pan Oasis,47500,1664.0,Fully furnished,Noida,Sector 70,https://housing-images.n7net.in/01c16c28/000747b551db53139610102abe99151c/v0/large/3_bhk_apartment-for-rent-sector_70-Noida-living_room.jpg,,,28.545673076923077
3 BHK Flat for rent in Sector 100,https://housing.com/rent/7122665-1650-sqft-3-bhk-apartment-on-rent-in-sector-100-noida,The 3C Lotus Boulevard,42000,1650.0,Semi furnished,Noida,Sector 100,https://housing-images.n7net.in/01c16c28/12e1ef5dcfa865dfdd7fd65460fcec5e/v0/large/3_bhk_apartment-for-rent-sector_100-Noida-bedroom.jpg,,,25.454545454545453
3 BHK Flat for rent in Sector 100,https://housing.com/rent/10100523-2435-sqft-3-bhk-apartment-on-rent-in-sector-100-noida,The 3C Lotus Boulevard Espacia,60000,2435.0,Semi furnished,Noida,Sector 100,https://housing-images.n7net.in/01c16c28/16ae1ae397abb6b43bf36d7a7b16a942/v0/large/3_bhk_apartment-for-rent-sector_100-Noida-bedroom_one.jpg,,,24.640657084188913
2 BHK Flat for rent in Sector 137,https://housing.com/rent/11795217-1045-sqft-2-bhk-apartment-on-rent-in-sector-137-noida,Paras Tierea,23000,1045.0,Un-furnished,Noida,Sector 137,https://housing-images.n7net.in/01c16c28/752f5fd39fe724f46b8ff1cf79c78f47/v0/large/2_bhk_apartment-for-rent-sector_137-Noida-living_room.jpg,,,22.00956937799043
2 BHK Flat for rent in Sector 134,https://housing.com/rent/11806655-950-sqft-2-bhk-apartment-on-rent-in-sector-134-noida,Jaypee Kosmos,28000,950.0,Fully furnished,Noida,Sector 134,https://housing-images.n7net.in/01c16c28/4ba14222aaedeb7447bfd5f1ce96e5b6/v0/large/2_bhk_apartment-for-rent-sector_134-Noida-hall.jpg,,,29.473684210526315
3 BHK Flat for rent in Sector 137,https://housing.com/rent/13362321-1285-sqft-3-bhk-apartment-on-rent-in-sector-137-noida,Not Found,25000,1285.0,Semi furnished,Noida,Sector 137,https://housing-images.n7net.in/01c16c28/dbbb55416348302d0d712ae0283bb1d4/v0/large/3_bhk_apartment-for-rent-sector_137-Noida-living_room.jpg,,,19.455252918287936
4 BHK Flat for rent in Sector 110,https://housing.com/rent/11595310-2115-sqft-4-bhk-apartment-on-rent-in-sector-110-noida,The 3C Lotus Panache,40000,2115.0,Semi furnished,Noida,Sector 110,https://housing-images.n7net.in/01c16c28/0aa27cbebf68c62a433fe82b7e292d8d/v0/large/4_bhk_apartment-for-rent-sector_110-Noida-hall.jpg,,,18.912529550827422
2.5 BHK Flat for rent in Sector 75,https://housing.com/rent/17034661-1150-sqft-2.5-bhk-apartment-on-rent-in-sector-75-noida,Gardenia Golf City,27000,1150.0,Semi furnished,Noida,Sector 75,https://housing-images.n7net.in/01c16c28/bcc7c7848c8ee43cc143bc631f5261de/v0/large/2.5_bhk_apartment-for-rent-sector_75_noida-Noida-hall.jpg,,,23.47826086956522
2 BHK Flat for rent in Sector 75,https://housing.com/rent/17035831-1045-sqft-2-bhk-apartment-on-rent-in-sector-75-noida,Gardenia Gateway,25000,1045.0,Semi furnished,Noida,Sector 75,https://housing-images.n7net.in/01c16c28/0440f85e11ac7663aa8c290e4b0ad22c/v0/large/2_bhk_apartment-for-rent-sector_75_noida-Noida-bedroom.jpg,,,23.923444976076556
2.5 BHK Flat for rent in Sector 75,https://housing.com/rent/17033043-1000-sqft-2.5-bhk-apartment-on-rent-in-sector-75-noida,Gardenia Gateway,30000,1000.0,Fully furnished,Noida,Sector 75,https://housing-images.n7net.in/01c16c28/01d1ace0d01bed64d1611a345aabb143/v0/large/2.5_bhk_apartment-for-rent-sector_75_noida-Noida-bedroom.jpg,,,30.0
3.5 BHK Flat for rent in Sector 75,https://housing.com/rent/17035898-1550-sqft-3.5-bhk-apartment-on-rent-in-sector-75-noida,Gardenia Golf City,34000,1550.0,Semi furnished,Noida,Sector 75,https://housing-images.n7net.in/01c16c28/0e322e027e0f513ab2b35e369288b9ac/v0/large/3.5_bhk_apartment-for-rent-sector_75_noida-Noida-hall.jpg,,,21.93548387096774
3.5 BHK Flat for rent in Sector 75,https://housing.com/rent/17035945-1550-sqft-3.5-bhk-apartment-on-rent-in-sector-75-noida,Gardenia Golf City,45000,1550.0,Semi furnished,Noida,Sector 75,https://housing-images.n7net.in/01c16c28/afaab6435483aae38f41af68d22c8f9a/v0/large/3.5_bhk_apartment-for-rent-sector_75_noida-Noida-hall.jpg,,,29.032258064516128
3 BHK Flat for rent in Sector 168,https://housing.com/rent/17171510-1800-sqft-3-bhk-apartment-on-rent-in-sector-168-noida,Nimbus The Golden Palms,45000,1800.0,Semi furnished,Noida,Sector 168,https://housing-images.n7net.in/01c16c28/b47a0806f34842498555baaccf54063a/v0/large/3_bhk_apartment-for-rent-sector_168-Noida-living_room.jpg,,,25.0
2.5 BHK Flat for rent in Sector 137,https://housing.com/rent/17168573-1070-sqft-2.5-bhk-apartment-on-rent-in-sector-137-noida,Paras Tierea,21500,1070.0,Semi furnished,Noida,Sector 137,https://housing-images.n7net.in/01c16c28/bef11921bc2357523188f67ef733445b/v0/large/2.5_bhk_apartment-for-rent-sector_137-Noida-living_room.jpg,,,20.093457943925234
2 BHK Flat for rent in Sector 93B,https://housing.com/rent/15592359-1100-sqft-2-bhk-apartment-on-rent-in-sector-93b-noida,Grand Omaxe,30000,1100.0,Semi furnished,Noida,Sector 93B,https://housing-images.n7net.in/01c16c28/4b683b4f1f794e16b52b0afdda03b930/v0/large/2_bhk_apartment-for-rent-sector_93b-Noida-living_room.jpg,,,27.272727272727273
2 BHK Flat for rent in Sector 143B,https://housing.com/rent/17157089-940-sqft-2-bhk-apartment-on-rent-in-sector-143b-noida,Sikka Karnam Greens,26000,940.0,Semi furnished,Noida,Sector 143B,https://housing-images.n7net.in/01c16c28/4d9045dcdcbf4367a80af0494bf1a83c/v0/large/2_bhk_apartment-for-rent-sector_143b-Noida-living_room.jpg,,,27.659574468085108
2 BHK Flat for rent in Sector 143B,https://housing.com/rent/17157157-840-sqft-2-bhk-apartment-on-rent-in-sector-143b-noida,Sikka Karnam Greens,25000,840.0,Semi furnished,Noida,Sector 143B,https://housing-images.n7net.in/01c16c28/b99c309416f94ec2b395815a9936cc74/v0/large/2_bhk_apartment-for-rent-sector_143b-Noida-living_room.jpg,,,29.761904761904763
2 BHK Flat for rent in Sector 143,https://housing.com/rent/17157358-903-sqft-2-bhk-apartment-on-rent-in-sector-143-noida,Logix Blossom Greens,30000,903.0,Fully furnished,Noida,Sector 143,https://housing-images.n7net.in/01c16c28/4b62f53cdb094b629f127ad154fba7cc/v0/large/2_bhk_apartment-for-rent-sector_143-Noida-living_room.jpg,,,33.222591362126245
2 BHK Flat for rent in Sector 143,https://housing.com/rent/17078936-1234-sqft-2-bhk-apartment-on-rent-in-sector-143-noida,Logix Blossom Greens,24000,1234.0,Semi furnished,Noida,Sector 143,https://housing-images.n7net.in/01c16c28/b8a97aa3324348569eb1fa74a4b65540/v0/large/2_bhk_apartment-for-rent-sector_143-Noida-living_room.jpg,,,19.448946515397083
4 BHK Independent House for rent in Sector 40,https://housing.com/rent/17087220-2500-sqft-4-bhk-independent-house-on-rent-in-sector-40-noida,Not Found,60000,2500.0,Semi furnished,Noida,Sector 40,https://housing-images.n7net.in/01c16c28/48805194270448498bc89062cbf1a610/v0/large/4_bhk_independent_house-for-rent-sector_40_noida-Noida-living_room.jpg,,,24.0
3 BHK Flat for rent in Sector 93B,https://housing.com/rent/17079354-1625-sqft-3-bhk-apartment-on-rent-in-sector-93b-noida,Grand Omaxe,40000,1625.0,Semi furnished,Noida,Sector 93B,https://housing-images.n7net.in/01c16c28/4c777e1960e34abe9f46cf7cbc7e8e0a/v0/large/3_bhk_apartment-for-rent-sector_93b-Noida-living_room.jpg,,,24.615384615384617
3 BHK Flat for rent in Sector 137,https://housing.com/rent/16453994-1950-sqft-3-bhk-apartment-on-rent-in-sector-137-noida,Purvanchal Royal Park,60000,1950.0,Fully furnished,Noida,Sector 137,https://housing-images.n7net.in/01c16c28/efca710a33b342c9afa31223cd640d22/v0/large/3_bhk_apartment-for-rent-sector_137-Kulesara-living_room.jpg,,,30.76923076923077
3 BHK Flat for rent in Sector 137,https://housing.com/rent/16503499-1315-sqft-3-bhk-apartment-on-rent-in-sector-137-noida,Purvanchal Royal Park,30000,1315.0,Semi furnished,Noida,Sector 137,https://housing-images.n7net.in/01c16c28/62911350512b4eca98539e97afbc21fa/v0/large/3_bhk_apartment-for-rent-sector_137-Kulesara-living_room.jpg,,,22.813688212927758
2.5 BHK Flat for rent in Sector 137,https://housing.com/rent/16782183-1070-sqft-2.5-bhk-apartment-on-rent-in-sector-137-noida,Paras Tierea,23000,1070.0,Semi furnished,Noida,Sector 137,https://housing-images.n7net.in/01c16c28/28fff38b1b68f095145d87e79e34c9aa/v0/large/2.5_bhk_apartment-for-rent-sector_137-Noida-living_room.jpg,,,21.49532710280374
2 BHK Flat for rent in Sector 137,https://housing.com/rent/16782282-825-sqft-2-bhk-apartment-on-rent-in-sector-137-noida,Paras Tierea,28000,825.0,Fully furnished,Noida,Sector 137,https://housing-images.n7net.in/01c16c28/dde85be21a57aa6bb398daee82ca1d3f/v0/large/2_bhk_apartment-for-rent-sector_137-Noida-living_room.jpg,,,33.93939393939394
3 BHK Flat for rent in Sector 137,https://housing.com/rent/16800125-1580-sqft-3-bhk-apartment-on-rent-in-sector-137-noida,Paras Tierea,40000,1580.0,Fully furnished,Noida,Sector 137,https://housing-images.n7net.in/01c16c28/d4b005e7322f9b43137d185aa551767a/v0/large/3_bhk_apartment-for-rent-sector_137-Noida-living_room.jpg,,,25.31645569620253
